project_id	workflow	experimental_strategy	aliquot	reason
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A00H-01A-01R-A00A-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A00Y-01A-02R-A002-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A011-01A-01R-A002-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A014-01A-02R-A002-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A015-01A-01R-A002-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A016-01A-01R-A002-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A01J-01A-01R-A00A-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A01L-01A-01R-A002-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A01N-01A-01R-A00A-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A01W-01A-21R-A083-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A01Y-01A-41R-A083-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A020-01A-21R-A083-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A023-01A-01R-A00A-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A025-01A-01R-A00A-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A026-01A-01R-A00A-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A02G-01A-01R-A00A-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A02N-01A-11R-A083-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A02X-01A-01R-A00A-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A032-01A-01R-A00A-07	Single-End Sequencing
TCGA-READ	STAR 2-Pass Transcriptome	RNA-Seq	TCGA-AG-A036-01A-12R-A083-07	Single-End Sequencing
TCGA-READ	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AG-4009-01A-01W-1073-09	Contamination
TCGA-READ	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AG-4009-10A-01W-1073-09	Contamination
TCGA-READ	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AG-A011-01A-01W-A00K-09	Contamination
TCGA-READ	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-AG-A011-10A-01W-A00K-09	Contamination
TCGA-READ	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EI-6511-01A-11D-1733-10	Contamination
TCGA-READ	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EI-6511-10A-01D-1733-10	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A1KY-01A-11D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A1KY-10A-01D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A1KZ-01A-11D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A1KZ-10A-01D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A1L3-01A-11D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A1L3-10A-01D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A1L4-01A-12D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A1L4-10A-01D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A23R-01A-11D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A23R-10A-01D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A23T-01A-11D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A23T-10A-01D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A23U-01A-11D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A23U-10A-01D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A3LT-01A-12D-A21Q-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DX-A3LT-10A-01D-A21Q-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-FX-A48G-01A-11D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-FX-A48G-10A-01D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-HB-A3L4-01A-11D-A21Q-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-HB-A3L4-10A-01D-A21Q-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-HB-A3YV-01A-11D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-HB-A3YV-10A-01D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-HS-A5N7-01A-21D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-HS-A5N7-10A-01D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-HS-A5N8-01A-11D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-HS-A5N8-10A-01D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-HS-A5N9-01A-11D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-HS-A5N9-10A-01D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-IF-A4AJ-01A-11D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-IF-A4AJ-11A-12D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-K1-A3PO-01A-11D-A21Q-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-K1-A3PO-10A-01D-A21Q-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-K1-A42W-01A-11D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-K1-A42W-10A-01D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-K1-A42X-01A-11D-A24N-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-PC-A5DL-01A-11D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-PC-A5DL-10A-01D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-PC-A5DO-01A-11D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-PC-A5DO-10A-01D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-PC-A5DP-01A-11D-A26G-09	Contamination
TCGA-SARC	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-PC-A5DP-10A-01D-A26G-09	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-BR-8289-01A-11D-2340-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-BR-8289-10A-01D-2340-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-BR-8362-01A-11D-2340-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-BR-8362-10A-01D-2340-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-BR-8679-01A-11D-2394-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-BR-8679-10A-01D-2394-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-BR-A4J9-01A-12D-A25D-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-BR-A4J9-10A-01D-A25E-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-CD-8534-01A-11D-2340-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-CD-8534-10A-01D-2341-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-CD-8535-01A-11D-2340-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-CD-8535-10A-01D-2341-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-D7-8576-01A-11D-2340-08	Contamination
TCGA-STAD	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-D7-8576-10A-01D-2341-08	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-SN-A84W-01A-11D-A435-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-SN-A84W-10A-01D-A438-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-SO-A8JP-01A-11D-A435-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-SO-A8JP-10A-01D-A438-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-VF-A8A8-01A-11D-A435-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-VF-A8A8-10A-01D-A438-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-VF-A8A9-01A-11D-A435-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-VF-A8A9-10A-01D-A438-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-VF-A8AA-01A-11D-A435-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-VF-A8AA-10A-01D-A438-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-VF-A8AE-01A-11D-A435-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-VF-A8AE-10A-01D-A438-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-W4-A7U2-01A-11D-A435-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-W4-A7U2-10A-01D-A438-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-W4-A7U3-01A-12D-A435-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-W4-A7U3-10A-01D-A438-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-WZ-A7V4-01A-11D-A435-10	Contamination
TCGA-TGCT	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-WZ-A7V4-10A-01D-A438-10	Contamination
TCGA-THCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DE-A4MC-01A-11D-A257-08	Contamination
TCGA-THCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-DE-A4MC-10A-01D-A25A-08	Contamination
TCGA-THCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EL-A3ZK-01A-21D-A23M-08	Contamination
TCGA-THCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EL-A3ZK-11A-11D-A23K-08	Contamination
TCGA-THCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EL-A3ZM-01A-12D-A23M-08	Contamination
TCGA-THCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-EL-A3ZM-11A-12D-A23K-08	Contamination
TCGA-THCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-FY-A4B0-01A-21D-A23U-08	Contamination
TCGA-THCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-FY-A4B0-10A-01D-A23U-08	Contamination
TCGA-THCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-IM-A41Z-01A-11D-A23M-08	Contamination
TCGA-THCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-IM-A41Z-10A-01D-A23K-08	Contamination
TCGA-THCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-KS-A41J-01A-11D-A23M-08	Contamination
TCGA-THCA	Aliquot Ensemble Somatic Variant Merging and Masking	WXS	TCGA-KS-A41J-11A-12D-A23K-08	Contamination
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0G1-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0G2-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0G3-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0G5-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0G9-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GA-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GB-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GD-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GE-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GG-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GH-01A-21R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GI-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GJ-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GM-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GN-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GP-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GQ-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GR-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GU-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GV-01A-31R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GW-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0GX-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0R6-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0R7-01A-31R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0R8-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0R9-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0RA-01A-21R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0VO-01A-21R-A109-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0VP-01A-21R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A0VQ-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A1OF-01A-11R-A14D-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A1OG-01A-11R-A14D-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A1OJ-01A-11R-A14D-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-A5-A1OK-01A-11R-A14M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AJ-A23M-01A-11R-A157-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AJ-A23O-01A-11R-A157-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AJ-A2QK-01A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AJ-A2QL-01A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AJ-A2QL-11A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AJ-A2QN-01A-11R-A18M-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A051-01A-21R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A052-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A053-01A-21R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A054-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A056-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A059-01A-21R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A05A-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A05D-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A05H-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A05J-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A05N-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A05O-01A-12R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A05P-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0L8-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0L9-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LD-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LE-01A-11R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LF-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LG-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LH-01A-11R-A16W-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LI-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LJ-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LL-01A-12R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LM-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LN-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LO-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LP-01A-12R-A104-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LS-01A-11R-A14D-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LT-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A0LV-01A-11R-A040-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A1DH-01A-31R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A1DK-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A1DM-01A-21R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A1DO-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A1DP-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A1DQ-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A1DR-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A1DV-01A-21R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A1E0-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A1E1-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A1E3-01A-11R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AP-A1E4-01A-12R-A137-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AW-A1PO-01A-12R-A157-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A05S-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A05T-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A05U-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A05Y-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A05Z-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A060-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A062-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A063-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A064-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A06B-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A06D-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A06F-01A-11R-A00V-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A06H-01A-11R-A118-07	Single-End Sequencing
TCGA-UCEC	STAR 2-Pass Chimeric	RNA-Seq	TCGA-AX-A06J-01A-11R-A00V-07	Single-End Sequencing
